f,real,imag
6.1797,0.0041339,-0.0026911
6.1875,0.0048833,-0.0031402
6.1953,0.006884,-0.0044633
6.2031,0.0057497,-0.0037769
6.2109,0.0059134,-0.0037641
6.2188,0.0062717,-0.0042618
6.2266,0.0060607,-0.0044436
6.2344,0.0045757,-0.0031575
6.2422,0.0041424,-0.002773
6.25,0.0035545,-0.0023501
6.2578,0.0043235,-0.003052
6.2656,0.0045568,-0.0031268
6.2734,0.0061173,-0.0042641
6.2812,0.0040923,-0.0030337
6.2891,0.0045825,-0.0033155
6.2969,0.0052665,-0.0037958
6.3047,0.0057483,-0.0041643
6.3125,0.006693,-0.0047617
6.3203,0.0053599,-0.0035564
6.3281,0.006126,-0.0042123
6.3359,0.0056442,-0.003929
6.3438,0.0060347,-0.0045634
6.3516,0.0041279,-0.0030665
6.3594,0.0049408,-0.003827
6.3672,0.0039424,-0.0030322
6.375,0.0034895,-0.0025554
6.3828,0.0043663,-0.0031474
6.3906,0.004649,-0.0033405
6.3984,0.0056074,-0.004089
6.4062,0.0045227,-0.0034675
6.4141,0.0050801,-0.0040441
6.4219,0.0057603,-0.004895
6.4297,0.0046873,-0.0039826
6.4375,0.0044749,-0.0036207
6.4453,0.0045531,-0.0036421
6.4531,0.0039042,-0.0029984
6.4609,0.0028089,-0.0022577
6.4688,0.0061455,-0.0052492
6.4766,0.0044404,-0.0038455
6.4844,0.0040417,-0.0036232
6.4922,0.0027876,-0.0022865
6.5,0.0041753,-0.0036565
6.5078,0.0025155,-0.0022138
6.5156,0.0030772,-0.0027643
6.5234,0.003871,-0.0034544
6.5312,0.0028331,-0.0023646
6.5391,0.0038449,-0.0034841
6.5469,0.0031793,-0.0031593
6.5547,0.0029869,-0.0029985
6.5625,0.0039189,-0.0037364
6.5703,0.0062673,-0.0060662
6.5781,0.0029342,-0.0029169
6.5859,0.0039378,-0.0041507
6.5938,0.0042975,-0.0045768
6.6016,0.0017759,-0.0018072
6.6094,0.0024171,-0.0022972
6.6172,0.0048487,-0.0044862
6.625,0.0048229,-0.0047702
6.6328,0.0034938,-0.0034893
6.6406,0.0047791,-0.0052582
6.6484,0.0033766,-0.0037357
6.6562,0.0043365,-0.0049733
6.6641,0.0040714,-0.0047772
6.6719,0.0049093,-0.0055614
6.6797,0.0043398,-0.0048887
6.6875,0.0050202,-0.005631
6.6953,0.0045451,-0.0051276
6.7031,0.0037359,-0.0042332
6.7109,0.0041564,-0.0047431
6.7188,0.0034994,-0.0041427
6.7266,0.0054754,-0.0067494
6.7344,0.0035972,-0.0046175
6.7422,0.0028341,-0.0036233
6.75,0.0038786,-0.0046105
6.7578,0.0041994,-0.0049032
6.7656,0.0028468,-0.0034348
6.7734,0.0040915,-0.0049976
6.7812,0.0044309,-0.0054281
6.7891,0.0035461,-0.0043209
6.7969,0.0038387,-0.0046938
6.8047,0.0034304,-0.004306
6.8125,0.0033635,-0.0041838
6.8203,0.0041823,-0.0051419
6.8281,0.0045678,-0.0058791
6.8359,0.0039409,-0.0050831
6.8438,0.0029108,-0.0037385
6.8516,0.0032273,-0.0042549
6.8594,0.0027991,-0.003711
6.8672,0.0032722,-0.0042423
6.875,0.0030844,-0.0041084
6.8828,0.0023408,-0.0032445
6.8906,0.0037766,-0.0050201
6.8984,0.0024428,-0.0032867
6.9062,0.0040282,-0.0057438
6.9141,0.0031122,-0.004416
6.9219,0.0036224,-0.0051089
6.9297,0.004094,-0.0056704
6.9375,0.0029608,-0.0042271
6.9453,0.0033389,-0.0050332
6.9531,0.0033925,-0.0053139
6.9609,0.003145,-0.0049966
6.9688,0.0030303,-0.0049283
6.9766,0.0027284,-0.0045898
6.9844,0.0027139,-0.0046839
6.9922,0.0018712,-0.0033417
7,0.0021045,-0.003894
7.0078,0.0030072,-0.0055948
7.0156,0.0021834,-0.0041355
7.0234,0.0026216,-0.0049099
7.0312,0.0026974,-0.0049374
7.0391,0.0032535,-0.0060849
7.0469,0.0019879,-0.0036318
7.0547,0.0022514,-0.0041821
7.0625,0.0031873,-0.0058279
7.0703,0.0025111,-0.0044784
7.0781,0.0016749,-0.0032327
7.0859,0.0026804,-0.0053381
7.0938,0.0013829,-0.0026937
7.1016,0.0023749,-0.0044185
7.1094,0.0021647,-0.0041201
7.1172,0.0025981,-0.0050659
7.125,0.0019045,-0.0037499
7.1328,0.0021743,-0.0041764
7.1406,0.0022409,-0.0045035
7.1484,0.0030298,-0.0059099
7.1562,0.0023674,-0.0046641
7.1641,0.0014235,-0.0027985
7.1719,0.00028019,-0.00056523
7.1797,0.0020575,-0.0044723
7.1875,0.0016019,-0.0035098
7.1953,0.0023711,-0.0049453
7.2031,0.0016831,-0.0037123
7.2109,0.0018931,-0.0041087
7.2188,0.0018008,-0.0039702
7.2266,0.0017406,-0.0038059
7.2344,0.0023173,-0.005242
7.2422,0.0013843,-0.0032547
7.25,0.0015931,-0.0036971
7.2578,0.001845,-0.0042533
7.2656,0.0014981,-0.0037295
7.2734,0.0012526,-0.0031744
7.2812,0.0023922,-0.0061964
7.2891,0.0013046,-0.0037459
7.2969,0.00092181,-0.0026551
7.3047,0.00063861,-0.0021455
7.3125,0.0010279,-0.0034023
7.3203,0.00082053,-0.0023762
7.3281,0.0016934,-0.0050065
7.3359,0.00093316,-0.0029837
7.3438,0.00096745,-0.0031654
7.3516,0.00087432,-0.0027873
7.3594,0.0010276,-0.0036304
7.3672,0.00072671,-0.002526
7.375,0.0012966,-0.004513
7.3828,0.00071863,-0.0026028
7.3906,0.00032395,-0.0011608
7.3984,0.00023327,-0.00092441
7.4062,0.00012566,-0.00052052
7.4141,0.0014072,-0.0052421
7.4219,0.00078322,-0.0030415
7.4297,0.0012983,-0.0051231
7.4375,0.0010064,-0.003899
7.4453,0.00080665,-0.0034548
7.4531,0.00070106,-0.0036652
7.4609,0.0003031,-0.0017513
7.4688,0.00050133,-0.0028302
7.4766,0.0010063,-0.004612
7.4844,0.00032227,-0.0013499
7.4922,0.00079085,-0.0035182
7.5,0.00022633,-0.00095962
7.5078,0.00039353,-0.0018019
7.5156,0.00036687,-0.0018261
7.5234,0.00094807,-0.0043333
7.5312,0.00013634,-0.00063039
7.5391,0.0006708,-0.0033552
7.5469,0.0007438,-0.0037209
7.5547,0.00019335,-0.00099602
7.5625,0.00043209,-0.0023957
7.5703,0.0003423,-0.0020071
7.5781,0.00013971,-0.0008047
7.5859,0.0003434,-0.0020058
7.5938,0.00029957,-0.0020548
7.6016,0.00028167,-0.0029487
7.6094,0.00023072,-0.001782
7.6172,0.00072622,-0.0044968
7.625,0.00027194,-0.0015685
7.6328,0.00034713,-0.0023322
7.6406,0.0003133,-0.0024906
7.6484,0.00034923,-0.0022697
7.6562,0.00053915,-0.0030455
7.6641,8.9996e-05,-0.00047184
7.6719,0.00031358,-0.0018533
7.6797,0.00027323,-0.0018303
7.6875,0.00020051,-0.001253
7.6953,0.00041487,-0.0026907
7.7031,0.00031818,-0.0020171
7.7109,0.00029498,-0.002
7.7188,0.00044334,-0.0025231
7.7266,0.000471,-0.0034629
7.7344,0.00025391,-0.0021089
7.7422,0.00030938,-0.0023587
7.75,0.00010514,-0.00079073
7.7578,9.6541e-05,-0.00082253
7.7656,9.9163e-05,-0.00089511
7.7734,0.00010202,-0.0010158
7.7812,0.00013756,-0.0014286
7.7891,0.00022382,-0.0022264
7.7969,0.00025382,-0.0029417
7.8047,0.00030623,-0.0028463
7.8125,0.0001742,-0.0016546
7.8203,8.2428e-05,-0.00094499
7.8281,3.314e-05,-0.0005718
7.8359,5.1619e-05,-0.0010769
7.8438,0.00010252,-0.00177
7.8516,0.00022084,-0.0021419
7.8594,0.00016767,-0.0023489
7.8672,3.2546e-05,-0.00087192
7.875,2.2214e-05,-0.0017576
7.8828,5.9157e-06,-0.00093315
7.8906,3.5425e-05,-0.0020148
7.8984,3.4625e-05,-0.00092976
7.9062,2.5854e-05,-0.00083812
7.9141,7.9421e-05,-0.0019137
7.9219,2.1876e-05,-0.0013398
7.9297,-3.6824e-06,-0.0012362
7.9375,-1.0287e-06,-0.00053851
7.9453,-5.467e-07,-7.3994e-05
7.9531,-9.8651e-06,-0.0019862
7.9609,-9.5707e-06,-0.00048186
7.9688,-4.443e-05,-0.0015155
7.9766,-0.000125,-0.002501
7.9844,-5.0927e-05,-0.0015402
7.9922,-3.0005e-05,-0.0016734
8,-4.2255e-06,-0.00034643
8.0078,-3.8358e-05,-0.001556
8.0156,-1.8353e-05,-0.0010768
8.0234,-5.209e-06,-0.0004369
8.0312,-0.00010865,-0.002699
8.0391,-6.7418e-05,-0.0012911
8.0469,-4.4176e-05,-0.00096442
8.0547,-9.9897e-05,-0.0017032
8.0625,-0.00011967,-0.0020975
8.0703,-0.00010336,-0.0015073
8.0781,-0.00013201,-0.0023083
8.0859,-4.9758e-05,-0.00090164
8.0938,-3.4512e-05,-0.00092268
8.1016,-1.1148e-05,-0.00049005
8.1094,-7.3712e-05,-0.0031393
8.1172,-5.0844e-05,-0.0010946
8.125,-0.00016254,-0.0022575
8.1328,-4.095e-05,-0.00043392
8.1406,-0.00013616,-0.0013816
8.1484,-4.4255e-05,-0.00053212
8.1562,-1.0635e-05,-0.00027669
8.1641,-5.584e-06,-0.0015418
8.1719,-7.2052e-06,-0.00041849
8.1797,-1.9429e-05,-0.00070496
8.1875,-1.0839e-05,-0.0024554
8.1953,-6.0682e-06,-0.0022663
8.2031,-1.3032e-05,-0.0024043
8.2109,-6.2999e-06,-0.00060577
8.2188,-3.8417e-06,-0.00078919
8.2266,-3.82e-06,-0.00027555
8.2344,-1.2109e-05,-0.00068075
8.2422,5.8018e-06,-0.001484
8.25,-8.6433e-05,-0.0016021
8.2578,-9.3266e-06,-0.00045188
8.2656,6.4119e-05,-0.0016274
8.2734,1.7347e-05,-0.0015644
8.2812,9.2294e-06,-0.0026835
8.2891,3.2617e-05,-0.0018822
8.2969,3.6182e-05,-0.0016618
8.3047,1.0181e-05,-0.00047415
8.3125,4.4843e-05,-0.0018694
8.3203,7.6195e-06,-0.0016217
8.3281,2.4392e-06,-0.00022613
8.3359,0.00011075,-0.0029819
8.3438,9.3722e-05,-0.0028674
8.3516,6.0955e-05,-0.0011428
8.3594,-6.6615e-06,-0.0024803
8.3672,1.4968e-05,-0.00063923
8.375,4.1239e-05,-0.001666
8.3828,4.4182e-05,-0.001243
8.3906,1.6744e-05,-0.00038618
8.3984,9.5041e-05,-0.0028406
8.4062,0.00025692,-0.0021877
8.4141,4.8192e-05,-0.00050527
8.4219,0.00017541,-0.002368
8.4297,4.2076e-05,-0.00076754
8.4375,0.00017433,-0.0031999
8.4453,5.1502e-05,-0.0014911
8.4531,4.6121e-05,-0.0015622
8.4609,0.00012021,-0.001678
8.4688,8.2277e-05,-0.0011779
8.4766,6.3792e-05,-0.0013796
8.4844,0.00014084,-0.0023724
8.4922,7.739e-05,-0.00099636
8.5,0.00028624,-0.0025009
8.5078,0.00035649,-0.0018465
8.5156,0.00019432,-0.0017585
8.5234,0.00011484,-0.0010306
8.5312,0.00010544,-0.00089739
8.5391,0.0002306,-0.0022711
8.5469,3.6351e-05,-0.00054101
8.5547,0.00018187,-0.0023059
8.5625,5.0393e-05,-0.0016074
8.5703,9.4136e-05,-0.0024571
8.5781,3.9577e-05,-0.00073554
8.5859,0.00013277,-0.0016346
8.5938,0.00014807,-0.0019942
8.6016,4.0805e-05,-0.0023698
8.6094,5.0251e-05,-0.0015634
8.6172,1.1975e-05,-0.0020377
8.625,0.00024266,-0.0028199
8.6328,0.00018416,-0.0017969
8.6406,0.00016145,-0.0024106
8.6484,-3.4037e-05,-0.0016638
8.6562,7.9174e-06,-0.0010085
8.6641,-2.1549e-06,-0.00010265
8.6719,-8.4132e-05,-0.001653
8.6797,-1.144e-05,-0.0018671
8.6875,-7.5988e-06,-0.00018687
8.6953,-7.1634e-06,-0.001305
8.7031,-4.8038e-06,-0.00031671
8.7109,-1.8671e-05,-0.0010681
8.7188,-1.1221e-05,-0.0005695
8.7266,-2.3704e-05,-0.00057466
8.7344,-3.9848e-05,-0.0029144
8.7422,-4.6614e-07,-0.001053
8.75,-7.8072e-05,-0.0019085
8.7578,-3.0607e-05,-0.0010553
8.7656,-1.9159e-05,-0.00031887
8.7734,-3.8795e-05,-0.00053865
8.7812,-0.00029752,-0.0033634
8.7891,-0.00045243,-0.0035262
8.7969,-0.00029256,-0.0037184
8.8047,-0.00012807,-0.001623
8.8125,-0.00010618,-0.0012021
8.8203,-2.9581e-05,-0.00060952
8.8281,-6.7799e-05,-0.001786
8.8359,-0.00019194,-0.0024328
8.8438,-0.00012648,-0.0013132
8.8516,-0.00017179,-0.00128
8.8594,-0.00024466,-0.0012279
8.8672,-0.00016129,-0.00092166
8.875,-0.00022592,-0.0011167
8.8828,-0.00096434,-0.0039439
8.8906,-0.00037264,-0.0018905
8.8984,-0.00042506,-0.0019681
8.9062,-0.00038954,-0.0022874
8.9141,-0.00044806,-0.002159
8.9219,-0.00064795,-0.0022207
8.9297,-0.00089085,-0.0032361
8.9375,-0.00013293,-0.00062636
8.9453,-0.00041553,-0.0016548
8.9531,-0.00055383,-0.0029371
8.9609,-0.00031487,-0.0014783
8.9688,-0.00096106,-0.0031774
8.9766,-0.00054677,-0.0016948
8.9844,-0.00060014,-0.0021694
8.9922,-0.00036634,-0.0014921
9,-0.00022276,-0.0010306
9.0078,-0.00028635,-0.0015765
9.0156,-0.00025864,-0.00119
9.0234,-0.00072022,-0.0029266
9.0312,-0.00090849,-0.0031636
9.0391,-0.00071121,-0.0031708
9.0469,-0.00056168,-0.0020319
9.0547,-0.0012861,-0.0039146
9.0625,-0.00091696,-0.0027731
9.0703,-0.00085839,-0.0027942
9.0781,-0.00043427,-0.0016911
9.0859,-0.0013115,-0.0044949
9.0938,-0.00063883,-0.0016988
9.1016,-0.0010625,-0.002623
9.1094,-0.0014158,-0.0035393
9.1172,-0.0015351,-0.004504
9.125,-0.00097506,-0.0021449
9.1328,-0.00084797,-0.0026257
9.1406,-0.0022574,-0.006551
9.1484,-0.0017744,-0.004465
9.1562,-0.0020682,-0.005311
9.1641,-0.0022289,-0.0040207
9.1719,-0.0031502,-0.0050763
9.1797,-0.0021036,-0.0051148
9.1875,-0.0026008,-0.0053195
9.1953,-0.0029587,-0.0053077
9.2031,-0.0037089,-0.0058184
9.2109,-0.0038222,-0.0056963
9.2188,-0.0052054,-0.0075691
9.2266,-0.0048962,-0.0070382
9.2344,-0.0031055,-0.0051276
9.2422,-0.0032709,-0.0049995
9.25,-0.0026479,-0.0046303
9.2578,-0.0031926,-0.0054328
9.2656,-0.0041595,-0.005944
9.2734,-0.0054046,-0.0084463
9.2812,-0.0046223,-0.0067694
9.2891,-0.0073705,-0.0087267
9.2969,-0.0044281,-0.0055308
9.3047,-0.0041427,-0.005399
9.3125,-0.0061069,-0.0067854
9.3203,-0.0057627,-0.0056461
9.3281,-0.0073991,-0.0070796
9.3359,-0.0046707,-0.0061046
9.3438,-0.0035965,-0.0053026
9.3516,-0.003974,-0.0059112
9.3594,-0.0045243,-0.0059837
9.3672,-0.0078216,-0.0076972
9.375,-0.0073777,-0.0089118
9.3828,-0.0065032,-0.006888
9.3906,-0.0053638,-0.0056193
9.3984,-0.0059613,-0.0068101
9.4062,-0.0091693,-0.0090355
9.4141,-0.0074951,-0.0083235
9.4219,-0.0094665,-0.0069227
9.4297,-0.0090432,-0.0054263
9.4375,-0.0073949,-0.0052779
9.4453,-0.0075073,-0.0054505
9.4531,-0.0073092,-0.0058636
9.4609,-0.011992,-0.0038565
9.4688,-0.0114,-0.0026787
9.4766,-0.012649,-0.0022826
9.4844,-0.01353,-0.0023775
9.4922,-0.017399,-0.0039188
9.5,-0.016451,-0.0049468
9.5078,-0.01085,-0.0059559
9.5156,-0.011915,-0.0040527
9.5234,-0.010065,-0.00013313
9.5312,-0.012192,-0.0016503
9.5391,-0.010564,-0.0024034
9.5469,-0.010688,-0.0045214
9.5547,-0.011143,-0.0056425
9.5625,-0.011203,-0.0046907
9.5703,-0.0089712,-0.0033318
9.5781,-0.008245,-0.0017388
9.5859,-0.0056621,-0.0060208
9.5938,-0.0044466,-0.0041092
9.6016,-0.0052866,-0.0030694
9.6094,-0.0049102,-0.0015616
9.6172,-0.004043,-0.0031651
9.625,-0.0052629,-0.003955
9.6328,-0.0031353,-0.0031153
9.6406,-0.0046817,-0.002953
9.6484,-0.0064481,-0.0039336
9.6562,-0.0019591,-0.0033106
9.6641,-0.0010203,-0.002328
9.6719,-0.0044234,-0.0046305
9.6797,-0.0033467,-0.0045563
9.6875,-0.0013565,-0.0031659
9.6953,-0.0024626,-0.0049945
9.7031,-0.0014831,-0.0034307
9.7109,-0.0031873,-0.0054004
9.7188,-0.0017336,-0.0046212
9.7266,-0.0012993,-0.0037445
9.7344,-0.00081943,-0.0027567
9.7422,-0.0010824,-0.0039211
9.75,-0.0018646,-0.0046441
9.7578,-0.0037612,-0.0062711
9.7656,-0.0023084,-0.0042823
9.7734,-0.0046027,-0.0067705
9.7812,-0.0047868,-0.0070621
9.7891,-0.0026617,-0.0068073
9.7969,-0.0021255,-0.005791
9.8047,-0.0030137,-0.0060836
9.8125,-0.0049498,-0.007515
9.8203,-0.0025053,-0.0058243
9.8281,-0.0028547,-0.0058725
9.8359,-0.0009634,-0.003466
9.8438,-0.00032831,-0.0016828
9.8516,-5.8901e-05,-0.00072021
9.8594,-0.00011947,-0.0014936
9.8672,-0.00021177,-0.0032305
9.875,-8.8817e-05,-0.0017301
9.8828,0.00013717,-0.0015455
9.8906,0.0010839,-0.0041366
9.8984,0.00060196,-0.0039635
9.9062,0.00036008,-0.0018119
9.9141,0.001398,-0.0045887
9.9219,0.00085945,-0.0034536
9.9297,0.00018683,-0.0014034
9.9375,0.00091965,-0.0045317
9.9453,0.0007194,-0.0035062
9.9531,0.00084504,-0.0027349
9.9609,0.0002884,-0.0020092
9.9688,3.6593e-06,-0.00068343
9.9766,0.00031024,-0.0017051
9.9844,0.00091393,-0.0036561
9.9922,0.00071683,-0.0035945
10,0.00092371,-0.0038518
10.008,0.0008461,-0.0038073
10.016,9.1879e-05,-0.0006291
10.023,0.0001161,-0.00089345
10.031,0.00017874,-0.002386
10.039,0.00066251,-0.0042978
10.047,0.00016299,-0.0014322
10.055,0.00048086,-0.0031104
10.062,0.00037943,-0.0025327
10.07,0.0010039,-0.0042957
10.078,0.00041263,-0.0028614
10.086,0.00055099,-0.0038629
10.094,0.00065529,-0.0041195
10.102,0.00030932,-0.0023344
10.109,8.6056e-05,-0.002847
10.117,-0.00021829,-0.0022447
10.125,-0.00013806,-0.0020805
10.133,-0.00046713,-0.0032582
10.141,-0.00016467,-0.0020466
10.148,-3.1369e-05,-0.0011494
10.156,-3.284e-05,-0.0023021
10.164,-2.6896e-05,-0.00047037
10.172,-0.00051068,-0.0031347
10.18,-3.8089e-05,-0.0013884
10.188,-7.9578e-05,-0.0013978
10.195,-0.00044315,-0.0030536
10.203,-0.00079372,-0.0029726
10.211,-0.00098173,-0.0043732
10.219,-0.0013405,-0.0051931
10.227,-0.0010628,-0.0043953
10.234,-0.0010381,-0.0042219
10.242,-0.001431,-0.0056359
10.25,-0.0020315,-0.0061657
10.258,-0.0017411,-0.0053204
10.266,-0.0016408,-0.0049756
10.273,-0.0013787,-0.004305
10.281,-0.0021494,-0.006751
10.289,-0.001671,-0.0048653
10.297,-0.0020717,-0.0060478
10.305,-0.0019349,-0.0055839
10.312,-0.0014101,-0.0046681
10.32,-0.0015885,-0.0067267
10.328,-0.0018534,-0.0057836
10.336,-0.0018847,-0.0061175
10.344,-0.0018786,-0.0054343
10.352,-0.0020457,-0.0069184
10.359,-0.001658,-0.0055167
10.367,-0.001826,-0.0052908
10.375,-0.0015552,-0.0053365
10.383,-0.0011372,-0.0038434
10.391,-0.001413,-0.0050517
10.398,-0.0013738,-0.0049789
10.406,-0.001116,-0.0035196
10.414,-0.0025247,-0.007372
10.422,-0.0014877,-0.0046883
10.43,-0.0017722,-0.0059713
10.438,-0.0018167,-0.0050123
10.445,-0.0020105,-0.0063462
10.453,-0.0017419,-0.0063881
10.461,-0.0011628,-0.0043946
10.469,-0.0016513,-0.0063691
10.477,-0.0016807,-0.0053552
10.484,-0.0035912,-0.0085467
10.492,-0.0027114,-0.006977
10.5,-0.0030153,-0.008429
10.508,-0.0031536,-0.0084183
10.516,-0.0036103,-0.0086108
10.523,-0.0044219,-0.0095959
10.531,-0.0036584,-0.007425
10.539,-0.0055049,-0.0097683
10.547,-0.0061707,-0.010649
10.555,-0.0041529,-0.0080782
10.562,-0.0049212,-0.010536
10.57,-0.0042003,-0.0088429
10.578,-0.0042898,-0.0080099
10.586,-0.0070746,-0.011289
10.594,-0.0081415,-0.012044
10.602,-0.0073659,-0.011079
10.609,-0.010032,-0.013596
10.617,-0.0081125,-0.010915
10.625,-0.0067881,-0.010377
10.633,-0.0074066,-0.010361
10.641,-0.0069757,-0.0091232
10.648,-0.0085677,-0.010293
10.656,-0.0070207,-0.010125
10.664,-0.006155,-0.0092386
10.672,-0.0062215,-0.0073497
10.68,-0.0059104,-0.0084374
10.688,-0.0069491,-0.0087319
10.695,-0.0074878,-0.011463
10.703,-0.0030105,-0.005255
10.711,-0.0039679,-0.0092751
10.719,-0.0033744,-0.0076409
10.727,-0.0034248,-0.0078201
10.734,-0.0023371,-0.0062971
10.742,-0.0027526,-0.0072778
10.75,-0.0064936,-0.0097391
10.758,-0.00539,-0.0091269
10.766,-0.0037393,-0.0078389
10.773,-0.0038408,-0.0081943
10.781,-0.0040996,-0.0083597
10.789,-0.0035378,-0.0071787
10.797,-0.0046889,-0.0081666
10.805,-0.0069713,-0.010472
10.812,-0.0079238,-0.011587
10.82,-0.007803,-0.010835
10.828,-0.0073552,-0.0099552
10.836,-0.0074738,-0.010665
10.844,-0.0073156,-0.011685
10.852,-0.0061897,-0.0092772
10.859,-0.0062278,-0.0095613
10.867,-0.0054301,-0.008872
10.875,-0.0077491,-0.01245
10.883,-0.0063595,-0.0092014
10.891,-0.0082862,-0.010754
10.898,-0.0064245,-0.0088919
10.906,-0.006974,-0.010114
10.914,-0.0077496,-0.010545
10.922,-0.0071667,-0.01075
10.93,-0.0061635,-0.0098355
10.938,-0.006428,-0.010829
10.945,-0.0040572,-0.0070665
10.953,-0.00563,-0.0097925
10.961,-0.0028584,-0.0056678
10.969,-0.0031658,-0.0062857
10.977,-0.0043926,-0.0074329
10.984,-0.0046925,-0.0079287
10.992,-0.0052302,-0.0088217
11,-0.0060468,-0.0097344
11.008,-0.0058659,-0.0092172
11.016,-0.0029744,-0.005252
11.023,-0.0059199,-0.0084707
11.031,-0.0059839,-0.0088518
11.039,-0.0052904,-0.0072973
11.047,-0.006975,-0.0097082
11.055,-0.0073777,-0.010284
11.062,-0.0076782,-0.0096118
11.07,-0.0058178,-0.0082773
11.078,-0.0084497,-0.0091243
11.086,-0.0092952,-0.0079452
11.094,-0.011392,-0.010863
11.102,-0.010827,-0.01158
11.109,-0.0099697,-0.011936
11.117,-0.0093922,-0.0087666
11.125,-0.010825,-0.011145
11.133,-0.014621,-0.012606
11.141,-0.017353,-0.012267
11.148,-0.012827,-0.012671
11.156,-0.012118,-0.011604
11.164,-0.011539,-0.008971
11.172,-0.012372,-0.0085558
11.18,-0.0163,-0.0099052
11.188,-0.018714,-0.012179
11.195,-0.016382,-0.013475
11.203,-0.013067,-0.013734
11.211,-0.0092282,-0.011526
11.219,-0.0087811,-0.011355
11.227,-0.0088592,-0.0092209
11.234,-0.0193,-0.01399
11.242,-0.022391,-0.015617
11.25,-0.018553,-0.014324
11.258,-0.014629,-0.012088
11.266,-0.017235,-0.0094288
11.273,-0.010853,-0.0097506
11.281,-0.012189,-0.010897
11.289,-0.013988,-0.0091491
11.297,-0.014778,-0.0084049
11.305,-0.015358,-0.011076
11.312,-0.011486,-0.0093131
11.32,-0.014711,-0.01039
11.328,-0.013319,-0.0115
11.336,-0.011288,-0.014581
11.344,-0.0085281,-0.010145
11.352,-0.0088657,-0.0073889
11.359,-0.01083,-0.0085811
11.367,-0.013115,-0.01238
11.375,-0.0068016,-0.0076772
11.383,-0.0098863,-0.0063409
11.391,-0.0065925,-0.0068008
11.398,-0.0059685,-0.0073585
11.406,-0.010559,-0.0061881
11.414,-0.0056477,-0.0042888
11.422,-0.0021657,-0.0064598
11.43,-0.0061466,-0.0076266
11.438,-0.0050248,-0.0093875
11.445,-0.00065809,-0.0031956
11.453,-0.0046183,-0.0081951
11.461,-0.0081894,-0.0081805
11.469,-0.0088449,-0.0086716
11.477,-0.0058535,-0.009939
11.484,-0.0093254,-0.0073664
11.492,-0.010896,-0.0096809
11.5,-0.010115,-0.011548
11.508,-0.0076075,-0.0065084
11.516,-0.0069254,-0.0053704
11.523,-0.013222,-0.010652
11.531,-0.0073173,-0.010258
11.539,-0.014923,-0.0084208
11.547,-0.021889,-0.0051915
11.555,-0.022392,-0.0098619
11.562,-0.016025,-0.010163
11.57,-0.013286,-0.013806
11.578,-0.012631,-0.013704
11.586,-0.02062,-0.01239
11.594,-0.014143,-0.010858
11.602,-0.011649,-0.0097692
11.609,-0.0072477,-0.011693
11.617,-0.013562,-0.01565
11.625,-0.0088426,-0.012087
11.633,-0.015298,-0.013238
11.641,-0.011853,-0.012263
11.648,-0.0091422,-0.011175
11.656,-0.004703,-0.008202
11.664,-0.0071103,-0.0084608
11.672,-0.011704,-0.0085465
11.68,-0.0087061,-0.0036867
11.688,-0.011999,-0.0082415
11.695,-0.0061922,-0.0077195
11.703,-0.0033604,-0.0068938
11.711,-0.017597,-0.0060093
11.719,-0.011458,-0.011368
11.727,-0.00945,-0.0095108
11.734,-0.012963,-0.0099304
11.742,-0.0078249,-0.010727
11.75,-0.0036345,-0.0083561
11.758,-0.0021637,-0.0045948
11.766,-6.6255e-05,-0.0014553
11.773,-0.0010155,-0.0040402
11.781,-0.0094035,-0.012466
11.789,-0.0073185,-0.012288
11.797,-0.00025107,-0.0043101
11.805,0.00050281,-0.0037038
11.812,3.7745e-05,-0.00050118
11.82,0.0002355,-0.0020002
11.828,-0.00063482,-0.0046259
11.836,-0.0048983,-0.011658
11.844,-0.0044764,-0.010787
11.852,-0.004959,-0.01126
11.859,-0.00088373,-0.0047964
11.867,-0.00090826,-0.0051554
11.875,-0.0053637,-0.01209
11.883,-0.0058172,-0.012043
11.891,-0.0059374,-0.011111
11.898,-0.0072981,-0.012708
11.906,-0.012223,-0.015608
11.914,-0.012311,-0.014601
11.922,-0.0062297,-0.010373
11.93,-0.0071097,-0.012314
11.938,-0.0063035,-0.010074
11.945,-0.010227,-0.014475
11.953,-0.014559,-0.016734
11.961,-0.011933,-0.013057
11.969,-0.01152,-0.010526
11.977,-0.012268,-0.012946
11.984,-0.01526,-0.015915
11.992,-0.013376,-0.015228
12,-0.0077753,-0.012397
12.008,-0.0095657,-0.012678
12.016,-0.016586,-0.013393
12.023,-0.016547,-0.015257
12.031,-0.015148,-0.015133
12.039,-0.009238,-0.010689
12.047,-0.014441,-0.014974
12.055,-0.014775,-0.015567
12.062,-0.014443,-0.014344
12.07,-0.012818,-0.016454
12.078,-0.013938,-0.014739
12.086,-0.01179,-0.01198
12.094,-0.010605,-0.011051
12.102,-0.0098962,-0.011566
12.109,-0.0096517,-0.014328
12.117,-0.011595,-0.010677
12.125,-0.015145,-0.009633
12.133,-0.018234,-0.0089577
12.141,-0.017198,-0.0064998
12.148,-0.021293,-0.0054114
12.156,-0.033405,-0.0074199
12.164,-0.042794,-0.016576
12.172,-0.041893,-0.024214
12.18,-0.032366,-0.022518
12.188,-0.029554,-0.02281
12.195,-0.026066,-0.02189
12.203,-0.029375,-0.023861
12.211,-0.023858,-0.02249
12.219,-0.017208,-0.018136
